INFO 2021-02-26 03:14:50,034 basehttp 154 "GET /admin/login/?next=/admin/ HTTP/1.1" 200 1819
INFO 2021-02-26 03:15:03,314 basehttp 154 "POST /admin/login/?next=/admin/ HTTP/1.1" 302 0
INFO 2021-02-26 03:15:03,339 basehttp 154 "GET /admin/ HTTP/1.1" 200 2630
INFO 2021-02-26 03:15:06,084 basehttp 154 "GET /admin/auth/group/ HTTP/1.1" 200 3506
INFO 2021-02-26 03:15:06,343 basehttp 154 "GET /admin/jsi18n/ HTTP/1.1" 200 3223
INFO 2021-02-26 03:15:07,961 basehttp 154 "GET /admin/ HTTP/1.1" 200 2630
INFO 2021-02-26 07:19:44,858 autoreload 203 /Users/txwdwyq/Hello-World/hippo_api/hippo_api/settings/dev.py changed, reloading.
INFO 2021-02-26 07:19:47,694 autoreload 578 Watching for file changes with StatReloader
INFO 2021-02-26 15:22:54,760 autoreload 578 Watching for file changes with StatReloader
INFO 2021-02-26 15:23:20,458 autoreload 203 /Users/txwdwyq/Hello-World/hippo_api/hippo_api/settings/dev.py changed, reloading.
INFO 2021-02-26 15:23:21,798 autoreload 578 Watching for file changes with StatReloader
INFO 2021-02-26 15:29:56,305 autoreload 578 Watching for file changes with StatReloader
INFO 2021-02-26 15:36:18,007 autoreload 203 /Users/txwdwyq/Library/Python/3.8/lib/python/site-packages/xadmin/plugins/importexport.py changed, reloading.
INFO 2021-02-26 15:36:19,838 autoreload 578 Watching for file changes with StatReloader
INFO 2021-02-26 15:36:39,240 autoreload 578 Watching for file changes with StatReloader
INFO 2021-02-26 15:37:47,529 autoreload 203 /Users/txwdwyq/Hello-World/hippo_api/hippo_api/apps/user/models.py changed, reloading.
INFO 2021-02-26 15:37:48,755 autoreload 578 Watching for file changes with StatReloader
INFO 2021-02-26 15:41:05,379 autoreload 203 /Users/txwdwyq/Hello-World/hippo_api/hippo_api/apps/user/models.py changed, reloading.
INFO 2021-02-26 15:41:07,943 autoreload 578 Watching for file changes with StatReloader
INFO 2021-02-26 15:43:16,787 autoreload 203 /Users/txwdwyq/Hello-World/hippo_api/hippo_api/apps/user/models.py changed, reloading.
INFO 2021-02-26 15:43:18,629 autoreload 578 Watching for file changes with StatReloader
INFO 2021-02-26 15:46:29,771 autoreload 203 /Users/txwdwyq/Hello-World/hippo_api/hippo_api/urls.py changed, reloading.
INFO 2021-02-26 15:46:31,514 autoreload 578 Watching for file changes with StatReloader
WARNING 2021-02-26 15:47:22,911 log 222 Not Found: /admin/
WARNING 2021-02-26 15:47:22,912 basehttp 154 "GET /admin/ HTTP/1.1" 404 1964
INFO 2021-02-26 15:47:35,171 autoreload 578 Watching for file changes with StatReloader
WARNING 2021-02-26 15:47:39,277 log 222 Not Found: /admin/
WARNING 2021-02-26 15:47:39,277 basehttp 154 "GET /admin/ HTTP/1.1" 404 1964
INFO 2021-02-26 15:48:04,744 basehttp 154 "GET /xadmin/ HTTP/1.1" 200 4151
INFO 2021-02-26 15:48:04,912 basehttp 154 "GET /static/xadmin/css/themes/bootstrap-xadmin.css HTTP/1.1" 200 1888
INFO 2021-02-26 15:48:04,915 basehttp 154 "GET /static/xadmin/vendor/font-awesome/css/font-awesome.css HTTP/1.1" 200 21658
INFO 2021-02-26 15:48:04,916 basehttp 154 "GET /static/xadmin/css/xadmin.responsive.css HTTP/1.1" 200 4361
INFO 2021-02-26 15:48:04,916 basehttp 154 "GET /static/xadmin/css/xadmin.plugins.css HTTP/1.1" 200 175
INFO 2021-02-26 15:48:04,929 basehttp 154 "GET /static/xadmin/css/xadmin.main.css HTTP/1.1" 200 8376
INFO 2021-02-26 15:48:04,934 basehttp 154 "GET /static/xadmin/vendor/jquery-ui/jquery.ui.widget.js HTTP/1.1" 200 15069
INFO 2021-02-26 15:48:04,944 basehttp 154 "GET /static/xadmin/vendor/jquery-ui/jquery.ui.mouse.js HTTP/1.1" 200 4561
INFO 2021-02-26 15:48:04,944 basehttp 154 "GET /xadmin/jsi18n/ HTTP/1.1" 200 4158
INFO 2021-02-26 15:48:04,945 basehttp 154 "GET /static/xadmin/vendor/jquery-ui/jquery.ui.core.js HTTP/1.1" 200 8195
INFO 2021-02-26 15:48:04,954 basehttp 154 "GET /static/xadmin/js/xadmin.main.js HTTP/1.1" 200 3401
INFO 2021-02-26 15:48:04,956 basehttp 154 "GET /static/xadmin/vendor/jquery-ui/jquery.ui.sortable.js HTTP/1.1" 200 42543
INFO 2021-02-26 15:48:04,961 basehttp 154 "GET /static/xadmin/vendor/jquery/jquery.js HTTP/1.1" 200 240196
INFO 2021-02-26 15:48:04,963 basehttp 154 "GET /static/xadmin/js/xadmin.responsive.js HTTP/1.1" 200 4165
INFO 2021-02-26 15:48:04,964 basehttp 154 "GET /static/xadmin/vendor/bootstrap/js/bootstrap.js HTTP/1.1" 200 58327
INFO 2021-02-26 15:48:04,988 basehttp 154 "GET /static/xadmin/vendor/bootstrap/css/bootstrap.css HTTP/1.1" 200 126432
INFO 2021-02-26 15:48:05,106 basehttp 154 "GET /static/xadmin/vendor/font-awesome/fonts/fontawesome-webfont.woff?v=4.0.3 HTTP/1.1" 200 44432
INFO 2021-02-26 15:48:09,624 basehttp 154 "POST /xadmin/ HTTP/1.1" 302 0
INFO 2021-02-26 15:48:09,684 basehttp 154 "GET /xadmin/ HTTP/1.1" 200 10175
INFO 2021-02-26 15:48:09,715 basehttp 154 "GET /static/xadmin/css/xadmin.page.dashboard.css HTTP/1.1" 200 790
INFO 2021-02-26 15:48:09,727 basehttp 154 "GET /static/xadmin/js/xadmin.plugin.portal.js HTTP/1.1" 200 1000
INFO 2021-02-26 15:48:09,727 basehttp 154 "GET /static/xadmin/js/xadmin.page.dashboard.js HTTP/1.1" 200 3208
INFO 2021-02-26 15:48:09,740 basehttp 154 "GET /xadmin/jsi18n/ HTTP/1.1" 200 7722
INFO 2021-02-26 15:48:23,728 basehttp 154 "GET /xadmin/xadmin/log/ HTTP/1.1" 200 25913
INFO 2021-02-26 15:48:23,970 basehttp 154 "GET /static/xadmin/css/xadmin.form.css HTTP/1.1" 200 3763
INFO 2021-02-26 15:48:23,975 basehttp 154 "GET /static/xadmin/vendor/select2/select2.css HTTP/1.1" 200 19226
INFO 2021-02-26 15:48:23,981 basehttp 154 "GET /static/xadmin/vendor/bootstrap-datepicker/css/datepicker.css HTTP/1.1" 200 10225
INFO 2021-02-26 15:48:23,986 basehttp 154 "GET /static/xadmin/vendor/selectize/selectize.css HTTP/1.1" 200 8425
INFO 2021-02-26 15:48:23,986 basehttp 154 "GET /static/xadmin/vendor/selectize/selectize.bootstrap3.css HTTP/1.1" 200 10602
INFO 2021-02-26 15:48:23,987 basehttp 154 "GET /static/xadmin/js/xadmin.plugin.bookmark.js HTTP/1.1" 200 529
INFO 2021-02-26 15:48:23,993 basehttp 154 "GET /static/xadmin/vendor/bootstrap-datepicker/js/bootstrap-datepicker.js HTTP/1.1" 200 32656
INFO 2021-02-26 15:48:23,997 basehttp 154 "GET /static/xadmin/js/xadmin.widget.datetime.js HTTP/1.1" 200 2979
INFO 2021-02-26 15:48:23,997 basehttp 154 "GET /static/xadmin/js/xadmin.plugin.details.js HTTP/1.1" 200 2319
INFO 2021-02-26 15:48:24,005 basehttp 154 "GET /static/xadmin/js/xadmin.plugin.filters.js HTTP/1.1" 200 1990
INFO 2021-02-26 15:48:24,006 basehttp 154 "GET /xadmin/jsi18n/ HTTP/1.1" 200 7722
INFO 2021-02-26 15:48:24,006 basehttp 154 "GET /static/xadmin/js/xadmin.page.list.js HTTP/1.1" 200 1105
INFO 2021-02-26 15:48:24,010 basehttp 154 "GET /static/xadmin/vendor/selectize/selectize.js HTTP/1.1" 200 98602
INFO 2021-02-26 15:48:24,012 basehttp 154 "GET /static/xadmin/js/xadmin.widget.select.js HTTP/1.1" 200 1344
INFO 2021-02-26 15:48:24,014 basehttp 154 "GET /static/xadmin/js/xadmin.page.form.js HTTP/1.1" 200 1948
INFO 2021-02-26 15:48:24,015 basehttp 154 "GET /static/xadmin/vendor/select2/select2_locale_zh-Hans.js HTTP/1.1" 200 694
INFO 2021-02-26 15:48:24,018 basehttp 154 "GET /static/xadmin/vendor/select2/select2.js HTTP/1.1" 200 104906
INFO 2021-02-26 15:48:24,904 basehttp 154 "GET /xadmin/user/users/ HTTP/1.1" 200 29950
INFO 2021-02-26 15:48:25,110 basehttp 154 "GET /static/xadmin/js/xadmin.plugin.actions.js HTTP/1.1" 200 4198
INFO 2021-02-26 15:48:25,129 basehttp 154 "GET /xadmin/jsi18n/ HTTP/1.1" 200 7722
INFO 2021-02-26 15:48:26,572 basehttp 154 "GET /xadmin/reversion/revision/ HTTP/1.1" 200 24751
INFO 2021-02-26 15:48:26,796 basehttp 154 "GET /xadmin/jsi18n/ HTTP/1.1" 200 7722
INFO 2021-02-26 15:48:27,691 basehttp 154 "GET /xadmin/ HTTP/1.1" 200 10175
INFO 2021-02-26 15:48:27,775 basehttp 154 "GET /xadmin/jsi18n/ HTTP/1.1" 200 7722
INFO 2021-02-26 15:48:37,198 basehttp 154 "GET /xadmin/user/users/ HTTP/1.1" 200 29950
INFO 2021-02-26 15:48:37,252 basehttp 154 "GET /xadmin/jsi18n/ HTTP/1.1" 200 7722
INFO 2021-02-26 15:53:41,790 autoreload 578 Watching for file changes with StatReloader
INFO 2021-02-26 15:53:53,708 basehttp 154 "GET /xadmin/user/users/ HTTP/1.1" 200 33732
INFO 2021-02-26 15:53:53,758 basehttp 154 "GET /static/xadmin/vendor/bootstrap/css/bootstrap.css HTTP/1.1" 304 0
INFO 2021-02-26 15:53:53,765 basehttp 154 "GET /static/xadmin/css/themes/bootstrap-xadmin.css HTTP/1.1" 304 0
INFO 2021-02-26 15:53:53,771 basehttp 154 "GET /static/xadmin/css/xadmin.main.css HTTP/1.1" 304 0
INFO 2021-02-26 15:53:53,774 basehttp 154 "GET /static/xadmin/vendor/font-awesome/css/font-awesome.css HTTP/1.1" 304 0
INFO 2021-02-26 15:53:53,778 basehttp 154 "GET /static/xadmin/css/xadmin.responsive.css HTTP/1.1" 304 0
INFO 2021-02-26 15:53:53,784 basehttp 154 "GET /static/xadmin/css/xadmin.form.css HTTP/1.1" 304 0
INFO 2021-02-26 15:53:53,787 basehttp 154 "GET /static/xadmin/vendor/jquery/jquery.js HTTP/1.1" 304 0
INFO 2021-02-26 15:53:53,790 basehttp 154 "GET /static/xadmin/vendor/jquery-ui/jquery.ui.core.js HTTP/1.1" 304 0
INFO 2021-02-26 15:53:53,791 basehttp 154 "GET /static/xadmin/css/xadmin.plugins.css HTTP/1.1" 304 0
INFO 2021-02-26 15:53:53,792 basehttp 154 "GET /static/xadmin/vendor/jquery-ui/jquery.ui.widget.js HTTP/1.1" 304 0
INFO 2021-02-26 15:53:53,800 basehttp 154 "GET /xadmin/jsi18n/ HTTP/1.1" 200 7722
INFO 2021-02-26 15:53:53,801 basehttp 154 "GET /static/xadmin/js/xadmin.plugin.themes.js HTTP/1.1" 200 3489
INFO 2021-02-26 15:53:53,802 basehttp 154 "GET /static/xadmin/vendor/jquery-ui/jquery.ui.sortable.js HTTP/1.1" 304 0
INFO 2021-02-26 15:53:53,803 basehttp 154 "GET /static/xadmin/vendor/bootstrap/js/bootstrap.js HTTP/1.1" 304 0
INFO 2021-02-26 15:53:53,806 basehttp 154 "GET /static/xadmin/js/xadmin.responsive.js HTTP/1.1" 304 0
INFO 2021-02-26 15:53:53,809 basehttp 154 "GET /static/xadmin/vendor/jquery-ui/jquery.ui.mouse.js HTTP/1.1" 304 0
INFO 2021-02-26 15:53:53,810 basehttp 154 "GET /static/xadmin/js/xadmin.plugin.details.js HTTP/1.1" 304 0
INFO 2021-02-26 15:53:53,812 basehttp 154 "GET /static/xadmin/js/xadmin.plugin.bookmark.js HTTP/1.1" 304 0
INFO 2021-02-26 15:53:53,817 basehttp 154 "GET /static/xadmin/vendor/jquery-ui/jquery.ui.effect.js HTTP/1.1" 200 31918
INFO 2021-02-26 15:53:53,819 basehttp 154 "GET /static/xadmin/js/xadmin.page.form.js HTTP/1.1" 304 0
INFO 2021-02-26 15:53:53,820 basehttp 154 "GET /static/xadmin/js/xadmin.page.list.js HTTP/1.1" 304 0
INFO 2021-02-26 15:53:53,821 basehttp 154 "GET /static/xadmin/js/xadmin.plugin.filters.js HTTP/1.1" 304 0
INFO 2021-02-26 15:53:53,823 basehttp 154 "GET /static/xadmin/js/xadmin.plugin.actions.js HTTP/1.1" 304 0
INFO 2021-02-26 15:53:53,823 basehttp 154 "GET /static/xadmin/js/xadmin.main.js HTTP/1.1" 304 0
INFO 2021-02-26 15:53:53,831 basehttp 154 "GET /static/xadmin/vendor/font-awesome/fonts/fontawesome-webfont.woff?v=4.0.3 HTTP/1.1" 304 0
INFO 2021-02-26 15:54:03,965 basehttp 154 "POST /xadmin/settings/user HTTP/1.1" 200 0
INFO 2021-02-26 15:54:03,985 basehttp 154 "GET /static/xadmin/css/themes/bootstrap-theme.css HTTP/1.1" 200 19791
INFO 2021-02-26 15:54:07,601 basehttp 154 "POST /xadmin/settings/user HTTP/1.1" 200 0
INFO 2021-02-26 15:54:17,457 basehttp 154 "POST /xadmin/settings/user HTTP/1.1" 200 0
INFO 2021-02-26 15:54:24,502 basehttp 154 "GET /xadmin/user/users/ HTTP/1.1" 200 33738
INFO 2021-02-26 15:54:24,552 basehttp 154 "GET /xadmin/jsi18n/ HTTP/1.1" 200 7722
INFO 2021-02-26 15:54:47,068 basehttp 154 "GET /xadmin/xadmin/log/ HTTP/1.1" 200 29701
INFO 2021-02-26 15:54:47,280 basehttp 154 "GET /static/xadmin/vendor/bootstrap-datepicker/css/datepicker.css HTTP/1.1" 304 0
INFO 2021-02-26 15:54:47,285 basehttp 154 "GET /static/xadmin/vendor/selectize/selectize.bootstrap3.css HTTP/1.1" 304 0
INFO 2021-02-26 15:54:47,289 basehttp 154 "GET /static/xadmin/vendor/selectize/selectize.css HTTP/1.1" 304 0
INFO 2021-02-26 15:54:47,295 basehttp 154 "GET /static/xadmin/vendor/bootstrap-datepicker/js/bootstrap-datepicker.js HTTP/1.1" 304 0
INFO 2021-02-26 15:54:47,296 basehttp 154 "GET /static/xadmin/vendor/selectize/selectize.js HTTP/1.1" 304 0
INFO 2021-02-26 15:54:47,301 basehttp 154 "GET /static/xadmin/vendor/select2/select2.js HTTP/1.1" 304 0
INFO 2021-02-26 15:54:47,302 basehttp 154 "GET /static/xadmin/js/xadmin.widget.datetime.js HTTP/1.1" 304 0
INFO 2021-02-26 15:54:47,306 basehttp 154 "GET /static/xadmin/vendor/select2/select2.css HTTP/1.1" 304 0
INFO 2021-02-26 15:54:47,307 basehttp 154 "GET /static/xadmin/js/xadmin.widget.select.js HTTP/1.1" 304 0
INFO 2021-02-26 15:54:47,310 basehttp 154 "GET /static/xadmin/vendor/select2/select2_locale_zh-Hans.js HTTP/1.1" 304 0
INFO 2021-02-26 15:54:47,317 basehttp 154 "GET /xadmin/jsi18n/ HTTP/1.1" 200 7722
INFO 2021-02-26 15:54:50,114 basehttp 154 "GET /xadmin/user/users/ HTTP/1.1" 200 33738
INFO 2021-02-26 15:54:50,171 basehttp 154 "GET /xadmin/jsi18n/ HTTP/1.1" 200 7722
INFO 2021-02-26 16:03:42,819 autoreload 203 /Users/txwdwyq/Hello-World/hippo_api/hippo_api/settings/dev.py changed, reloading.
INFO 2021-02-26 16:03:44,150 autoreload 578 Watching for file changes with StatReloader
INFO 2021-02-26 16:06:23,433 autoreload 203 /Users/txwdwyq/Hello-World/hippo_api/hippo_api/apps/host/models.py changed, reloading.
INFO 2021-02-26 16:06:25,756 autoreload 578 Watching for file changes with StatReloader
INFO 2021-02-26 16:13:43,392 autoreload 203 /Users/txwdwyq/Hello-World/hippo_api/hippo_api/apps/host/adminx.py changed, reloading.
INFO 2021-02-26 16:13:45,316 autoreload 578 Watching for file changes with StatReloader
INFO 2021-02-26 16:14:59,035 autoreload 578 Watching for file changes with StatReloader
INFO 2021-02-26 16:15:08,224 basehttp 154 "GET /xadmin/user/users/ HTTP/1.1" 200 34864
INFO 2021-02-26 16:15:08,320 basehttp 154 "GET /static/xadmin/vendor/font-awesome/css/font-awesome.css HTTP/1.1" 304 0
INFO 2021-02-26 16:15:08,323 basehttp 154 "GET /static/xadmin/css/xadmin.plugins.css HTTP/1.1" 304 0
INFO 2021-02-26 16:15:08,326 basehttp 154 "GET /static/xadmin/css/xadmin.responsive.css HTTP/1.1" 304 0
INFO 2021-02-26 16:15:08,327 basehttp 154 "GET /static/xadmin/css/xadmin.main.css HTTP/1.1" 304 0
INFO 2021-02-26 16:15:08,329 basehttp 154 "GET /static/xadmin/vendor/jquery/jquery.js HTTP/1.1" 304 0
INFO 2021-02-26 16:15:08,331 basehttp 154 "GET /static/xadmin/css/xadmin.form.css HTTP/1.1" 304 0
INFO 2021-02-26 16:15:08,334 basehttp 154 "GET /static/xadmin/vendor/bootstrap/css/bootstrap.css HTTP/1.1" 304 0
INFO 2021-02-26 16:15:08,341 basehttp 154 "GET /static/xadmin/vendor/jquery-ui/jquery.ui.mouse.js HTTP/1.1" 304 0
INFO 2021-02-26 16:15:08,342 basehttp 154 "GET /static/xadmin/vendor/jquery-ui/jquery.ui.core.js HTTP/1.1" 304 0
INFO 2021-02-26 16:15:08,346 basehttp 154 "GET /static/xadmin/vendor/jquery-ui/jquery.ui.widget.js HTTP/1.1" 304 0
INFO 2021-02-26 16:15:08,346 basehttp 154 "GET /xadmin/jsi18n/ HTTP/1.1" 200 7722
INFO 2021-02-26 16:15:08,347 basehttp 154 "GET /static/xadmin/vendor/jquery-ui/jquery.ui.sortable.js HTTP/1.1" 304 0
INFO 2021-02-26 16:15:08,348 basehttp 154 "GET /static/xadmin/js/xadmin.main.js HTTP/1.1" 304 0
INFO 2021-02-26 16:15:08,348 basehttp 154 "GET /static/xadmin/vendor/bootstrap/js/bootstrap.js HTTP/1.1" 304 0
INFO 2021-02-26 16:15:08,355 basehttp 154 "GET /static/xadmin/js/xadmin.responsive.js HTTP/1.1" 304 0
INFO 2021-02-26 16:15:08,355 basehttp 154 "GET /static/xadmin/js/xadmin.plugin.details.js HTTP/1.1" 304 0
INFO 2021-02-26 16:15:08,356 basehttp 154 "GET /static/xadmin/vendor/jquery-ui/jquery.ui.effect.js HTTP/1.1" 304 0
INFO 2021-02-26 16:15:08,357 basehttp 154 "GET /static/xadmin/js/xadmin.plugin.bookmark.js HTTP/1.1" 304 0
INFO 2021-02-26 16:15:08,359 basehttp 154 "GET /static/xadmin/js/xadmin.plugin.actions.js HTTP/1.1" 304 0
INFO 2021-02-26 16:15:08,361 basehttp 154 "GET /static/xadmin/js/xadmin.plugin.filters.js HTTP/1.1" 304 0
INFO 2021-02-26 16:15:08,366 basehttp 154 "GET /static/xadmin/js/xadmin.plugin.themes.js HTTP/1.1" 304 0
